",Type selection,Temps d'execution, Meilleur score, Nombre d'individu, Nombre generation, Mutation, Survivants,"
",selection_par_rang,62.87797570228577,316.545225675372,200,30,0.001,80,"
",selection_proportionnelle,61.93931031227112,276.2680193716495,200,30,0.001,80,"
",selection_duel,82.37803506851196,161.46678877607098,200,30,0.001,40,"
",selection_duel_pondere,82.0575942993164,291.29622058016383,200,30,0.001,40,"
",selection_p_best,78.07458782196045,308.24635582843405,250,30,0.001,100,"
",selection_par_rang,78.12943625450134,176.54961986252445,250,30,0.001,100,"
",selection_proportionnelle,78.20910096168518,316.1205852057299,250,30,0.001,100,"
",selection_duel,102.9601662158966,200.24923184383528,250,30,0.001,50,"
",selection_duel_pondere,102.09032154083252,368.15216702928717,250,30,0.001,50,"
",selection_p_best,93.74524903297424,204.45013710167314,300,30,0.001,120,"
",selection_par_rang,93.81734800338745,289.82887898677063,300,30,0.001,120,"
",selection_proportionnelle,94.42947006225586,228.77701707022536,300,30,0.001,120,"
",selection_duel,123.64485144615173,173.84214180052604,300,30,0.001,60,"
",selection_duel_pondere,123.6506416797638,231.56153672810356,300,30,0.001,60,"
",selection_p_best,111.85609698295593,229.04652674815384,350,30,0.001,140,"
",selection_par_rang,111.69041919708252,189.978939840994,350,30,0.001,140,"
",selection_proportionnelle,114.77810835838318,356.82839077412876,350,30,0.001,140,"
",selection_duel,149.74164748191833,234.5362757065768,350,30,0.001,70,"
",selection_duel_pondere,149.33863925933838,329.8122392415577,350,30,0.001,70,"
",selection_p_best,135.38191270828247,151.59190934548582,400,30,0.001,160,"
",selection_par_rang,150.58890104293823,176.64772739536767,400,30,0.001,160,"
",selection_proportionnelle,142.6654736995697,390.43327500918554,400,30,0.001,160,"
",selection_duel,194.6451597213745,170.1157619974899,400,30,0.001,80,"
",selection_duel_pondere,197.77010917663574,268.97188034908964,400,30,0.001,80,"
",selection_p_best,169.18581533432007,203.88347695119577,450,30,0.001,180,"
",selection_par_rang,166.95033073425293,203.88347695119577,450,30,0.001,180,"
",selection_proportionnelle,156.07788562774658,203.88347695119577,450,30,0.001,180,"
",selection_duel,211.24833464622498,192.30278010376745,450,30,0.001,90,"
",selection_duel_pondere,205.67107963562012,203.88347695119577,450,30,0.001,90,"
",selection_p_best,183.25570940971375,213.94526456783507,500,30,0.001,200,"
",selection_par_rang,181.87420177459717,164.34731473754712,500,30,0.001,200,"
",selection_proportionnelle,169.67531609535217,306.14596814674513,500,30,0.001,200,"
",selection_duel,239.5290219783783,227.778567625083,500,30,0.001,100,"
",selection_duel_pondere,225.4829602241516,275.50067844795245,500,30,0.001,100,"
",selection_duel,137.81784057617188,255.18635559991347,200,50,0.1,40,"
",selection_duel_pondere,138.25547218322754,201.7056402144468,200,50,0.1,40,"
",selection_duel,172.63403248786926,150.70490794058256,250,50,0.1,50,"
",selection_duel_pondere,172.1130518913269,205.29796517158738,250,50,0.1,50,"
",selection_duel,206.68310618400574,170.9541848487507,300,50,0.1,60,"
",selection_duel_pondere,206.29686570167542,248.90325688004737,300,50,0.1,60,"
",selection_duel,241.30741214752197,207.91959420028746,350,50,0.1,70,"
",selection_duel_pondere,248.57610440254211,223.8155476251573,350,50,0.1,70,"
",selection_duel,299.1052978038788,241.98338089507075,400,50,0.1,80,"
",selection_duel_pondere,295.3506143093109,207.8052333631382,400,50,0.1,80,"
",selection_duel,333.5435230731964,107.35050126181682,450,50,0.1,90,"
",selection_duel_pondere,331.4805819988251,182.39120578928978,450,50,0.1,90,"
",selection_duel,360.57313680648804,175.36157225692,500,50,0.1,100,"
",selection_duel_pondere,362.8460819721222,174.31734198948752,500,50,0.1,100,"
